Respondent,Linux,Windows,Docker,Github,Slack,Jira,Overtime,EdLevel,JobSeek,DevOps,EdImpt,OpSys,OnboardGood,DevOpsImpt,OrgSize,UndergradMajor,PurchaseWhat,Learn,ConvertedComp,WorkWeekHrs,YearsCode
24607,1,0,1,1,1,1,3.0,3.0,0.0,0.0,4.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,-0.2767705369075077,-0.11091421545396787,0.0077341236214167
4812,0,1,0,0,0,0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,-0.3059902522053447,-0.11091421545396787,-0.1871618939057988
58406,1,0,1,1,1,0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,-0.15330708652987193,0.7711585956352134,-1.259089990305484
57340,0,0,0,1,1,1,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,-0.3145614327763033,-0.4049384858170283,-0.38205791143301426
47526,0,0,1,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,-0.3776317040150344,0.7711585956352134,0.6898701849666709
35129,1,0,1,1,1,1,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,-0.2063202388837073,0.477134325272153,0.0077341236214167
33954,1,1,0,0,0,0,2.0,8.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,12.0,1.0,3.0,-0.2850629538486818,-0.11091421545396787,-0.2846099026694065
29221,1,0,1,1,1,1,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,-0.25396639031927887,-0.22852392359919205,0.0077341236214167
6185,1,1,1,1,0,0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,-0.2578899083040036,-0.11091421545396787,-0.38205791143301426
57411,0,0,0,0,0,0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,8.0,7.0,3.0,3.0,-0.28131886992450794,0.006695492691256291,-0.1871618939057988
46529,1,0,1,1,1,1,0.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,6.0,2.0,2.0,0.0,-0.2599501958206864,-0.28732877767180415,-0.7718499464874452
40602,0,0,0,0,0,0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,-0.4874829981831095,-0.052109361381355794,-1.4539860078326994
50741,1,1,0,0,0,1,2.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,-0.14557219684826672,-0.11091421545396787,2.4439343427116103
43934,0,0,0,0,0,0,0.0,9.0,0.0,2.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.462207814303666,0.7711585956352134,-1.4539860078326994
24787,1,0,1,1,1,1,2.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,-0.27992425073067256,-0.11091421545396787,0.7873181937302787
4301,0,0,1,1,1,1,4.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,8.0,3.0,3.0,0.31330157539380726,-0.6989627561800887,2.2490383251843946
10659,1,0,0,0,0,0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,5.0,7.0,3.0,3.0,-0.357877936456171,0.18311005490909255,0.9822142112574941
31946,1,1,1,1,1,1,4.0,7.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.1447198850606499,1.0651828659982738,1.4694542550755327
37474,0,0,0,0,0,0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,-0.27126495521926486,-0.4049384858170283,0.6898701849666709
35324,1,0,0,1,0,0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,-0.4816874382362978,0.18311005490909255,-1.0641939727782685
46847,0,0,0,1,0,1,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
17849,1,1,0,1,0,0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,8.0,2.0,3.0,0.0,0.4179148368746396,0.006695492691256291,-0.479505920196622
38051,0,0,0,0,0,0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,3.0,2.0,3.0,4.0,-0.16829703999009138,-0.11091421545396787,-0.7718499464874452
38879,0,1,0,1,0,0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,-0.44300898460370575,0.18311005490909255,0.10518213238502444
45525,1,0,1,1,1,1,4.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,0.1130403471003827,0.18311005490909255,-0.2846099026694065
58047,0,1,0,1,0,1,1.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,-0.16732537251041166,-0.11091421545396787,-1.0641939727782685
46240,1,0,1,1,1,1,4.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0,2.0,3.0,3.0,2.0,-0.2751708502158998,-0.22852392359919205,-0.479505920196622
58245,1,1,1,0,1,0,4.0,7.0,2.0,0.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,-0.42300288789719265,-0.11091421545396787,-0.38205791143301426
55007,0,1,0,1,0,0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,-0.32644493406323505,0.477134325272153,-0.7718499464874452
6395,1,1,0,1,1,0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,0.4043707694826987,-1.9338646917049425,-0.9667459640146607
12521,1,1,0,1,0,1,1.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,0.0,-0.45616614730258376,0.18311005490909255,-0.9667459640146607
15301,1,0,0,1,1,0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,2.0,-0.2874821094864664,-0.11091421545396787,-0.479505920196622
51678,1,0,0,1,0,0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,8.0,2.0,4.0,-0.3955911309683887,-0.11091421545396787,-1.0641939727782685
25181,0,0,1,1,1,0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,7.5227057939570905,0.7711585956352134,0.0077341236214167
6343,1,0,0,1,1,0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,5.0,12.0,0.0,2.0,-0.44150702539150505,-0.22852392359919205,-1.0641939727782685
42353,1,0,0,1,1,1,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,7.0,3.0,3.0,-0.08429306203539198,-0.11091421545396787,2.2490383251843946
28844,0,0,1,0,1,1,1.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,-0.1630237613266689,-0.11091421545396787,-0.1871618939057988
23859,1,0,0,0,0,0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,12.0,2.0,2.0,-0.4786835198118964,0.477134325272153,-0.9667459640146607
5229,0,1,0,1,1,0,4.0,1.0,2.0,0.0,4.0,3.0,2.0,4.0,7.0,1.0,1.0,2.0,-0.35829848503558714,0.477134325272153,-0.5769539289602298
35144,1,1,0,0,0,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,2.0,3.0,0.0,-0.2767705369075077,-0.11091421545396787,0.0077341236214167
1541,0,0,0,1,1,0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,11.0,0.0,1.0,-0.24742986382778148,0.477134325272153,0.49497416743945544
4704,0,0,0,1,1,1,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,-0.46713004902919214,0.477134325272153,-1.4539860078326994
21901,1,0,1,1,1,1,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,7.0,1.0,0.0,-0.1630237613266689,0.18311005490909255,-0.2846099026694065
10504,0,1,0,1,0,0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,3.0,-0.10631378669853694,0.477134325272153,0.20263014114863218
53724,1,1,0,1,1,1,0.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,6.0,8.0,1.0,3.0,-0.1072470040223843,0.3595246171269288,-0.479505920196622
6575,1,1,0,1,1,1,4.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,2.0,3.0,-0.24966397809062293,0.18311005490909255,-0.7718499464874452
3065,1,1,1,1,1,1,1.0,3.0,2.0,2.0,3.0,2.0,0.0,4.0,6.0,2.0,3.0,0.0,-0.29549255861820334,-0.11091421545396787,0.0077341236214167
53985,0,1,0,0,0,1,2.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,2.0,6.0,1.0,3.0,-0.035100893917395175,0.18311005490909255,0.49497416743945544
9159,0,1,0,0,0,0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,11.0,0.0,1.0,-0.14109275369379937,0.06550034676386837,0.20263014114863218
7128,1,0,1,1,0,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,-0.3603291338904825,1.0651828659982738,0.49497416743945544
12042,0,0,0,1,1,1,3.0,5.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,2.0,-0.011490095101600418,-0.11091421545396787,-0.479505920196622
19787,1,0,0,0,0,0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,8.0,5.0,3.0,3.0,-0.20259137481288372,-0.5813530480348645,2.4439343427116103
34199,1,1,0,0,0,1,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.2071693464916714,-0.11091421545396787,-0.08971388514219104
65293,1,1,1,1,1,0,1.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,3.0,-0.29975571964611375,-0.651918872921999,-0.6744019377238375
33754,0,1,1,0,0,0,3.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,5.0,3.0,1.0,2.0,-0.4106988380308446,1.0651828659982738,0.10518213238502444
17508,1,0,1,1,1,1,3.0,9.0,2.0,0.0,0.0,1.0,2.0,4.0,5.0,7.0,0.0,0.0,-0.305249285660659,-0.5813530480348645,-0.6744019377238375
17575,0,1,0,1,0,1,1.0,7.0,2.0,2.0,4.0,3.0,2.0,4.0,0.0,6.0,1.0,2.0,-0.4084879540704852,-0.11091421545396787,0.7873181937302787
34002,1,0,1,0,0,0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,-0.3479449795328171,-0.11091421545396787,-0.6744019377238375
42737,0,0,0,0,0,0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,0.0,-0.16827861595708837,-0.14031664249027392,1.4694542550755327
2872,1,0,1,1,1,1,4.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.613693417833944,-0.11091421545396787,1.9566942988935716
39021,0,0,0,0,0,0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,3.0,4.0,-0.33628176559700806,-0.4049384858170283,-0.869297955251053
43518,0,0,0,0,0,0,2.0,7.0,3.0,0.0,4.0,4.0,1.0,1.0,8.0,2.0,3.0,4.0,0.01770879302849404,-0.11091421545396787,0.49497416743945544
55881,1,1,0,1,1,1,0.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0,0.0,3.0,-0.14202837415238628,-0.25792635063549807,0.3000781499122399
35211,0,0,0,1,1,0,4.0,5.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,10.0,2.0,3.0,-0.013672141445085583,-0.22852392359919205,0.49497416743945544
56853,1,1,0,1,1,1,1.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,5.0,12.0,0.0,2.0,-0.44289363413620875,-0.11091421545396787,-0.869297955251053
32851,0,1,0,0,0,0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,-0.08512214352052676,0.18311005490909255,0.0077341236214167
31701,1,1,1,1,0,0,2.0,3.0,2.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,-0.22796847766222647,0.477134325272153,0.0077341236214167
1490,1,0,0,1,1,0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.05296197861235533,-0.11091421545396787,0.9822142112574941
3114,0,0,0,1,0,0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,10.0,0.0,3.0,-0.20337239360322806,-0.11091421545396787,-0.869297955251053
16932,1,1,1,1,1,1,4.0,1.0,0.0,2.0,4.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,-0.2616404005874829,-0.11091421545396787,0.3000781499122399
19226,0,0,1,1,0,1,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,7.0,2.0,2.0,2.0,-0.13528357598346374,-0.6989627561800887,-0.6744019377238375
36409,1,0,1,1,1,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.6337195406632865,-0.11091421545396787,2.0541423076571794
58914,0,0,1,1,1,1,1.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0239809746986441,-0.22852392359919205,0.10518213238502444
43105,0,0,1,0,1,1,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,7.0,1.0,2.0,-0.18467200010518808,-0.4049384858170283,0.0077341236214167
62145,1,0,0,1,0,0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,7.0,8.0,2.0,0.0,-0.27992024550610667,-0.16971906952657997,-0.479505920196622
30807,0,0,0,1,1,0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,0.0,-0.46491355775444054,-1.9926695457775545,-0.869297955251053
24180,1,1,1,1,0,1,2.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,2.0,-0.3145614327763033,0.477134325272153,-0.6744019377238375
11612,1,1,1,1,1,1,1.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,-0.29308942387868225,-0.4049384858170283,-0.1871618939057988
50193,0,0,0,1,0,0,2.0,8.0,2.0,0.0,1.0,3.0,1.0,0.0,8.0,12.0,3.0,2.0,-0.33766036389258,-0.4049384858170283,-1.1616419815418761
17674,0,0,1,1,1,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,12.0,2.0,0.0,0.8956043530822504,-0.11091421545396787,-0.08971388514219104
21009,0,1,0,1,0,0,2.0,3.0,0.0,2.0,4.0,3.0,0.0,0.0,7.0,3.0,2.0,2.0,-0.39642421767808933,0.12430520083648046,0.0077341236214167
50742,1,1,0,1,0,1,2.0,3.0,2.0,0.0,4.0,3.0,1.0,1.0,7.0,7.0,1.0,3.0,0.31330157539380726,0.3595246171269288,0.8847662024938864
54382,1,1,1,1,1,1,3.0,2.0,0.0,2.0,4.0,3.0,2.0,4.0,3.0,11.0,3.0,2.0,0.3750357037173646,-0.70484324158735,-1.0641939727782685
12448,1,1,1,1,1,1,2.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,8.0,3.0,3.0,0.0,-0.27992024550610667,0.477134325272153,-0.6744019377238375
25234,0,1,0,0,0,0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,2.0,-0.39325608504648735,0.477134325272153,1.9566942988935716
104,1,1,0,1,1,0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,3.0,0.0,1.2768120147226554,-0.651918872921999,-0.479505920196622
58368,1,0,1,1,1,0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0,8.0,2.0,2.0,-0.43468212273126516,-1.9338646917049425,-1.0641939727782685
7963,1,0,0,1,0,0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,5.0,7.0,2.0,2.0,2.0,-0.3524468519448533,-0.22852392359919205,0.0077341236214167
12995,0,0,1,1,0,1,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.3427822450674126,-0.22852392359919205,-0.869297955251053
25550,1,1,0,1,0,1,3.0,8.0,2.0,0.0,1.0,3.0,1.0,0.0,5.0,12.0,2.0,0.0,-0.36950910859545305,-0.11091421545396787,0.5924221762030631
2008,0,1,1,1,0,1,3.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,-0.07119998292956788,-0.11091421545396787,2.541382351475218
58018,0,1,0,0,0,0,3.0,4.0,0.0,1.0,5.0,3.0,2.0,0.0,9.0,12.0,2.0,0.0,1.1780904385782158,0.2654368506107494,-1.3565379990690918
36849,0,1,0,0,0,1,2.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,4.0,2.0,0.0,-0.4602514763597696,0.18311005490909255,-1.1616419815418761
2677,0,0,0,0,0,1,4.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,5.0,2.0,2.0,0.0,-0.007116389875672027,0.18311005490909255,-0.479505920196622
41345,0,1,0,1,1,1,2.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.2616404005874829,-0.11091421545396787,0.3000781499122399
19979,0,1,0,1,0,0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,12.0,1.0,3.0,-0.27163343587932476,-0.11091421545396787,-0.479505920196622
48518,0,1,0,0,1,0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,-0.43957650715075647,0.477134325272153,2.4439343427116103
16266,0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,-0.36897721477310574,-1.8750598376323304,-0.6744019377238375
2693,0,0,0,0,0,0,4.0,2.0,2.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,-0.4491970565579726,-0.11091421545396787,-0.869297955251053
20489,1,1,0,1,1,0,1.0,3.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,-0.4247331449096478,0.18311005490909255,0.49497416743945544
25958,1,1,1,1,0,0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,8.0,1.0,3.0,-0.18467200010518808,0.06550034676386837,-0.7718499464874452
7138,1,1,0,1,0,1,3.0,3.0,2.0,0.0,4.0,3.0,0.0,4.0,0.0,8.0,2.0,0.0,-0.3743634407692857,-0.11091421545396787,1.4694542550755327
31167,1,1,0,0,1,1,4.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,-0.2842538984863764,-0.11091421545396787,-0.9667459640146607
37905,1,1,1,0,1,0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,1.301874306921121,-0.4049384858170283,-0.08971388514219104
25821,0,1,0,0,0,0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,5.0,6.0,7.0,1.0,2.0,-0.43578756471144486,-0.11091421545396787,-1.3565379990690918
9035,0,0,1,1,1,1,3.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,-0.33188002379911863,-0.4049384858170283,0.10518213238502444
62323,1,0,1,1,0,1,4.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.1143464885675052,-0.11091421545396787,2.0541423076571794
4618,0,1,0,0,0,1,0.0,8.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,12.0,2.0,2.0,0.000894059256064955,-0.11091421545396787,0.7873181937302787
39367,0,0,0,0,1,0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,10.0,2.0,3.0,-0.30048707365184135,0.06550034676386837,-0.479505920196622
19162,0,0,0,1,1,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,12.0,2.0,2.0,-0.235414190130176,-0.11091421545396787,-1.259089990305484
52683,1,0,1,1,1,0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,-0.446169106786176,-0.9929870265431492,-0.869297955251053
11358,0,0,0,1,0,1,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,-0.28561407274894535,0.18311005490909255,0.0077341236214167
62204,0,0,0,0,0,0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0,3.0,3.0,-0.4122488599378357,0.3595246171269288,0.0077341236214167
851,1,0,0,1,0,0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.1130403471003827,-0.11091421545396787,0.9822142112574941
42572,0,1,0,0,1,0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,1.0,2.0,-0.4719787738886325,0.006695492691256291,-0.869297955251053
1886,1,0,1,1,1,1,2.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,-0.039001982644551084,0.18311005490909255,1.4694542550755327
33881,1,1,0,1,0,0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,8.0,7.0,3.0,2.0,1.3956702578944558,-0.9929870265431492,3.4184144303476875
34986,0,0,0,0,0,0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.1780904385782158,0.2654368506107494,-1.3565379990690918
16116,0,0,0,1,0,1,1.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,-0.03056697970883204,0.006695492691256291,-0.1871618939057988
51949,0,0,1,1,1,1,4.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,2.0,2.0,3.0,-0.3999488152960536,-0.22852392359919205,-0.38205791143301426
25520,1,1,0,1,1,0,2.0,9.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,11.0,0.0,2.0,-0.21511571203035448,0.477134325272153,-1.1616419815418761
3248,0,1,0,1,1,1,0.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,-0.2358163146765892,0.28895879223979415,0.49497416743945544
43051,1,1,0,1,1,1,3.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,5.0,0.0,2.0,-0.1072470040223843,0.477134325272153,0.9822142112574941
20325,1,1,0,1,1,0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,6.0,2.0,3.0,-0.17393399304409468,-0.4049384858170283,-1.0641939727782685
48883,1,1,1,1,1,1,2.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,3.0,7.0,1.0,2.0,-0.33620967155482245,-0.11091421545396787,-1.1616419815418761
1635,1,1,0,0,0,0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,3.0,0.13306646992972515,-0.11091421545396787,0.20263014114863218
26267,1,0,1,1,0,0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,8.0,7.0,3.0,0.0,-0.2044674219995365,-0.11091421545396787,-0.6744019377238375
12968,1,1,1,1,1,1,2.0,3.0,2.0,0.0,4.0,1.0,2.0,4.0,3.0,7.0,1.0,0.0,-0.22845711505926244,0.477134325272153,-0.08971388514219104
10457,1,1,0,1,1,1,4.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,1.0,3.0,0.21317096124709498,-0.11091421545396787,0.9822142112574941
59029,1,0,1,1,1,1,4.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,7.0,2.0,2.0,0.0,-0.2687697003147288,0.18311005490909255,-0.6744019377238375
19027,0,1,0,0,0,1,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,9.0,2.0,1.0,3.0,1.4070803416377016,-0.28732877767180415,0.9822142112574941
20151,1,0,1,1,1,1,2.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,0.5135628036872317,0.18311005490909255,2.4439343427116103
6516,0,1,0,0,0,0,4.0,3.0,1.0,0.0,3.0,3.0,1.0,4.0,4.0,6.0,2.0,2.0,-0.29323361196305353,-0.11091421545396787,-0.7718499464874452
8190,0,1,1,1,1,1,4.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,3.0,11.0,1.0,2.0,-0.37300967486602216,-0.11091421545396787,0.0077341236214167
44042,0,0,0,0,0,0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,2.0,1.0,3.0,4.0,0.4134321895405195,-0.052109361381355794,-0.479505920196622
22797,0,1,0,0,0,0,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,9.0,2.0,2.0,2.0,-0.11498910310820809,-0.11091421545396787,-0.1871618939057988
48332,0,1,0,0,0,0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,6.0,12.0,1.0,1.0,-0.19893620687407212,-0.22852392359919205,2.3464863339480027
27089,0,0,0,1,1,0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,12.0,3.0,2.0,-0.4044987504028802,-1.58103556726927,-0.6744019377238375
45068,0,0,0,0,0,0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,3.0,4.0,1.2145443904869244,-0.16971906952657997,-0.08971388514219104
2661,1,1,1,1,0,1,1.0,8.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,12.0,3.0,3.0,-0.1032417794565158,-0.11091421545396787,0.9822142112574941
4312,1,0,1,1,1,0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.1130403471003827,-0.32261169011537144,-0.869297955251053
52696,0,0,1,1,0,0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0032170895042686796,-0.11091421545396787,-0.9667459640146607
149,1,0,0,1,0,1,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,0.6865724840344871,1.6532314067243947,-0.9667459640146607
4346,1,0,1,1,1,1,4.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,8.0,2.0,2.0,0.31330157539380726,-0.4049384858170283,0.49497416743945544
1151,0,1,0,0,1,1,4.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,2.0,2.0,2.0,-0.24742986382778148,-0.11091421545396787,-1.0641939727782685
2384,0,0,0,0,0,0,4.0,1.0,2.0,0.0,3.0,3.0,3.0,5.0,4.0,10.0,3.0,3.0,-0.3242660918994026,-0.6989627561800887,-1.1616419815418761
13429,1,1,1,1,0,0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,0.0,-0.40945721841542543,1.6532314067243947,-0.9667459640146607
51474,1,0,0,1,1,1,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,-0.42063980540333024,-0.11091421545396787,-0.7718499464874452
18834,1,0,1,1,0,1,4.0,1.0,2.0,2.0,3.0,2.0,0.0,4.0,7.0,2.0,2.0,0.0,-0.30592216338772493,-0.5813530480348645,1.4694542550755327
21737,1,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,4.0,-0.3162163915669201,0.7123537415626013,-0.38205791143301426
30061,1,0,0,1,0,0,2.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,8.0,12.0,3.0,3.0,-0.2626056597078572,0.3595246171269288,1.4694542550755327
